set_id,lat,lon,station,strata_strate,day_jour,month_mois,year_année,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g,shannon_index,species_count
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,26.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,22.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,21.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,13.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Mya arenaria,urn:lsid:marinespecies.org:taxname:140430,7.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Ampelisca abdita,urn:lsid:marinespecies.org:taxname:158020,3.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,2.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,1.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Nereis grayi,urn:lsid:marinespecies.org:taxname:157503,1.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Edotia triloba,urn:lsid:marinespecies.org:taxname:157885,1.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1.0,4432.0,1.6913091093749688,18
2012.09.027,45.16855,-66.23823333,27,intertidal,20,9,2012,Summer,Corophium volutator,urn:lsid:marinespecies.org:taxname:102101,1.0,4432.0,1.6913091093749688,18
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,1456.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,256.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,118.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,30.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,28.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,14.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,13.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,8.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Ampelisca abdita,urn:lsid:marinespecies.org:taxname:158020,7.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Pontoporeia femorata,urn:lsid:marinespecies.org:taxname:103079,6.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,4.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Eteone longa,urn:lsid:marinespecies.org:taxname:130616,4.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Terebellidae,urn:lsid:marinespecies.org:taxname:982,3.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Leptocheirus pinguis,urn:lsid:marinespecies.org:taxname:158112,3.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Syllis cornuta,urn:lsid:marinespecies.org:taxname:157583,2.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,2.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Alitta virens,urn:lsid:marinespecies.org:taxname:234851,1.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,1.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,1.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Bivalvia,urn:lsid:marinespecies.org:taxname:105,1.0,3550.0,0.9878986052466555,21
2012.09.028,45.16638333,-66.23505,28,intertidal,20,9,2012,Summer,Kinorhyncha,urn:lsid:marinespecies.org:taxname:101060,1.0,3550.0,0.9878986052466555,21
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,96.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,4.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,3.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,3.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Maldanidae,urn:lsid:marinespecies.org:taxname:923,2.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,2.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Phyllodoce mucosa,urn:lsid:marinespecies.org:taxname:334512,1.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,1.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,1.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,1.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,1.0,734.0,0.8476689300749829,12
2012.09.029,45.16525,-66.23,29,intertidal,20,9,2012,Summer,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,1.0,734.0,0.8476689300749829,12
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,108.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,14.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,10.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,9.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,3.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,2.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,2.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,1.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,1.0,909.0,1.1325234625683822,11
2012.09.030,45.16455,-66.23131667,30,intertidal,20,9,2012,Summer,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,1.0,909.0,1.1325234625683822,11
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Ampharete acutifrons,urn:lsid:marinespecies.org:taxname:129775,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,14.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,5.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Bivalvia,urn:lsid:marinespecies.org:taxname:105,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,15.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,784.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,20.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,13.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,45.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,6.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,2.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,7.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,14.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,243.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,2.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,3.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Photis reinhardi,urn:lsid:marinespecies.org:taxname:548672,3.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Phyllodoce,urn:lsid:marinespecies.org:taxname:129455,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Phyllodocidae,urn:lsid:marinespecies.org:taxname:931,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Pleurogonium inerme,urn:lsid:marinespecies.org:taxname:118798,2.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Polychaeta,urn:lsid:marinespecies.org:taxname:883,1.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,4.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,3.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,3.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,14.0,4060.0,1.2876011856012217,28
2014.08.001,45.14815,-66.25416667,1,subtidal,11,8,2014,Summer,Terebellides stroemii,urn:lsid:marinespecies.org:taxname:131573,1.0,4060.0,1.2876011856012217,28
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,2.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,464.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Leptocheirus pinguis,urn:lsid:marinespecies.org:taxname:158112,1.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,11.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,2.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,46.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,1.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,3.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,55.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Phyllodocidae,urn:lsid:marinespecies.org:taxname:931,1.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Pleurogonium inerme,urn:lsid:marinespecies.org:taxname:118798,9.0,1393.0,0.8682193639046307,13
2014.08.002,45.1494,-66.25515,2,subtidal,11,8,2014,Summer,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,1.0,1393.0,0.8682193639046307,13
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Ampharete acutifrons,urn:lsid:marinespecies.org:taxname:129775,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,2.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Cerebratulus lacteus,urn:lsid:marinespecies.org:taxname:147322,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Chaetozone,urn:lsid:marinespecies.org:taxname:129242,2.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,39.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,1480.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,28.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,21.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,224.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,2.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,3.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,9.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,816.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,9.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Photis reinhardi,urn:lsid:marinespecies.org:taxname:548672,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Phyllodoce,urn:lsid:marinespecies.org:taxname:129455,7.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Phyllodocidae,urn:lsid:marinespecies.org:taxname:931,3.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Pleurogonium inerme,urn:lsid:marinespecies.org:taxname:118798,6.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Dipolydora quadrilobata,urn:lsid:marinespecies.org:taxname:131121,14.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Pseudopleuronectes americanus,urn:lsid:marinespecies.org:taxname:158885,1.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,10.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,13.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,16.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,7.0,2939.0,1.2804261176686216,27
2014.08.003,45.15006667,-66.25733333,3,subtidal,11,8,2014,Summer,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,1.0,2939.0,1.2804261176686216,27
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,44.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Chaetozone,urn:lsid:marinespecies.org:taxname:129242,2.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,7.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,256.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,4.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,2.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,54.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,44.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,3.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,2.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Phyllodoce,urn:lsid:marinespecies.org:taxname:129455,1.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,6.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,1.0,1811.0,1.3837474277863746,15
2014.08.004,45.16815,-66.25006667,4,subtidal,11,8,2014,Summer,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,2.0,1811.0,1.3837474277863746,15
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,38.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,2.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Capitella,urn:lsid:marinespecies.org:taxname:129211,9.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,4.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,29.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,2.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,1.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,212.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,3.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,5.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,11.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Paraonidae,urn:lsid:marinespecies.org:taxname:903,2.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Photis reinhardi,urn:lsid:marinespecies.org:taxname:548672,1.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Phyllodocidae,urn:lsid:marinespecies.org:taxname:931,1.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Pleurogonium inerme,urn:lsid:marinespecies.org:taxname:118798,3.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Polychaeta,urn:lsid:marinespecies.org:taxname:883,1.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,3.0,3577.0,1.3989359646996342,18
2014.08.005,45.17051667,-66.24845,5,subtidal,11,8,2014,Summer,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,2.0,3577.0,1.3989359646996342,18
2014.08.006,45.17008333,-66.24563333,6,subtidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,160.0,1726.0,1.5216922626335063,15
