set_id,lat,lon,station,strata_strate,day_jour_x,month_mois_x,year_année_x,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g,day_jour_y,month_mois_y,year_année_y,cont_wt_g,gross_wet_wt_g,gross_dry_wt_g,net_dry_wt_g_x,sieve_wt_250um_g,sieve_wt_125um_g,sieve_wt_64um_g,gross_wt_250um_g,gross_wt_125um_g,gross_wt_64um_g,net_dry_250um_g,net_dry_125um_g,net_dry_64um_g,silt_frac_g,day_jour,month_mois,year_année,cont_g,air_cont_g,oven_cont_g,net_dry_wt_g_y,ash_1_g,ash_2_g,perc_loss_ash_1__,perc_loss_ash_2__,tot_perc_loss__
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,7.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,130.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Dipolydora quadrilobata,urn:lsid:marinespecies.org:taxname:131121,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,23.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Hediste diversicolor,urn:lsid:marinespecies.org:taxname:152302,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Leptocheirus pinguis,urn:lsid:marinespecies.org:taxname:158112,4.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,29.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,884.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,12.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,3.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,7.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,51.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,252.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Phyllodoce,urn:lsid:marinespecies.org:taxname:129455,4.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,4.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Terebellida,urn:lsid:marinespecies.org:taxname:900,5.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,29.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,3.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.006,45.16907,-66.22747,6,intertidal,1,9,2016,Summer,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,1.0,3454.0,1.0,9.0,2016.0,6.3369,46.4665,31.8839,25.547,81.3632,79.0178,79.03,81.4621,79.143,82.5711,0.0989,0.1252,3.5411,21.7818,1.0,9.0,2016.0,14.385670000000001,16.914265,16.9030525,2.5173825,16.8362475,16.7836525,2.6529411197500004,2.09070629225,4.7436474117500005
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Ampelisca abdita,urn:lsid:marinespecies.org:taxname:158020,13.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Ampelisca,urn:lsid:marinespecies.org:taxname:101445,3.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Dipolydora quadrilobata,urn:lsid:marinespecies.org:taxname:131121,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Ecrobia truncata,urn:lsid:marinespecies.org:taxname:574096,4.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Euspira heros,urn:lsid:marinespecies.org:taxname:160315,3.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Gastropoda,urn:lsid:marinespecies.org:taxname:101,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,8.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Hediste diversicolor,urn:lsid:marinespecies.org:taxname:152302,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,51.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Mya arenaria,urn:lsid:marinespecies.org:taxname:140430,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,364.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,7.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,5.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,41.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,15.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Phyllodoce mucosa,urn:lsid:marinespecies.org:taxname:334512,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Polydora cornuta,urn:lsid:marinespecies.org:taxname:131143,7.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,7.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,12.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,736.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,13.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.007,45.17121,-66.23309,7,intertidal,1,9,2016,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,1.0,4934.0,1.0,9.0,2016.0,6.2782,46.531,30.8231,24.5449,83.7577,79.5595,77.7493,83.7853,79.6923,80.0451,0.0276,0.1328,2.2958,22.0887,1.0,9.0,2016.0,15.03211,17.52292,17.513647499999998,2.4815375,17.45906,17.41003,2.20145869175,1.97368067825,4.17513937025
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Aphelochaeta,urn:lsid:marinespecies.org:taxname:129240,2.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,2.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,76.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Corophium volutator,urn:lsid:marinespecies.org:taxname:102101,2.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Ecrobia truncata,urn:lsid:marinespecies.org:taxname:574096,112.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,36.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Hediste diversicolor,urn:lsid:marinespecies.org:taxname:152302,2.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,1192.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,528.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,2.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,24.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
2016.09.008,45.17275,-66.23767,8,intertidal,1,9,2016,Summer,Polydora cornuta,urn:lsid:marinespecies.org:taxname:131143,18.0,3123.0,1.0,9.0,2016.0,6.3092,88.985,60.1053,53.7961,80.302,80.0616,78.4758,80.3612,80.182,84.4612,0.0592,0.1204,5.9854,47.6311,1.0,9.0,2016.0,12.246706666666666,14.810876666666665,14.80317,2.5564633333333333,14.748153333333333,14.699143333333334,2.149747092333333,1.9188459053333335,4.068592997666667
