set_id,lat,lon,station,strata_strate,day_jour,month_mois,year_année,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g
2014.11.012,45.18098333,-66.24713333,12,channel,6,11,2014,Autumn,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,1,1525
2014.11.012,45.18098333,-66.24713333,12,channel,6,11,2014,Autumn,Corophium volutator,urn:lsid:marinespecies.org:taxname:102101,2,1525
2014.11.012,45.18098333,-66.24713333,12,channel,6,11,2014,Autumn,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,1,1525
2014.11.012,45.18098333,-66.24713333,12,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,132,1525
2014.11.012,45.18098333,-66.24713333,12,channel,6,11,2014,Autumn,Phoronis,urn:lsid:marinespecies.org:taxname:128545,5,1525
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,10,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,32,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,10,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Aricidea,urn:lsid:marinespecies.org:taxname:129430,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,10,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Polydora cornuta,urn:lsid:marinespecies.org:taxname:131143,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,4,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,20,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Mya arenaria,urn:lsid:marinespecies.org:taxname:140430,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,2,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,80,2416
2014.11.013,45.17464667,-66.2435,13,channel,6,11,2014,Autumn,Phoronis,urn:lsid:marinespecies.org:taxname:128545,28,2416
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,74,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,328,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Aphelochaeta,urn:lsid:marinespecies.org:taxname:129240,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,76,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,500,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,4,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,6,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,50,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,6,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,4,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,52,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,20,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,18,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Spionidae,urn:lsid:marinespecies.org:taxname:913,8,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,42,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,16,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Corophium volutator,urn:lsid:marinespecies.org:taxname:102101,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,2,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,776,3028
2014.11.014,45.17563333,-66.24203333,14,channel,6,11,2014,Autumn,Phoronis,urn:lsid:marinespecies.org:taxname:128545,16,3028
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,4,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,64,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,28,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,4,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,40,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,8,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,204,2560
2014.11.015,45.17375,-66.2406,15,channel,6,11,2014,Autumn,Phoronis,urn:lsid:marinespecies.org:taxname:128545,2,2560
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,58,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,174,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Aphelochaeta,urn:lsid:marinespecies.org:taxname:129240,1,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,33,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,589,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,2,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,2,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,32,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,6,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,4,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,94,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,20,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,4,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,30,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,18,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,8,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,2,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,8,2274
2014.11.016,45.17181667,-66.2412,16,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,520,2274
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,4,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,14,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,6,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,170,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,10,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,8,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,6,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,16,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,10,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,2,2317
2014.11.017,45.16898333,-66.24083333,17,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,222,2317
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,22,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,12,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,32,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,22,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,6,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,4,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,4,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,58,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,4,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,10,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Corophium volutator,urn:lsid:marinespecies.org:taxname:102101,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2,4392
2014.11.018,45.16783333,-66.24201667,18,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,144,4392
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,4,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,46,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,4,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,8,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Aricidea,urn:lsid:marinespecies.org:taxname:129430,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,20,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,8,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Ecrobia truncata,urn:lsid:marinespecies.org:taxname:574096,2,1776
2014.11.019,45.16588333,-66.24215,19,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,98,1776
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,6,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,2,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,22,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,4,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,8,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,22,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,2,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,2,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Yoldia sapotilla,urn:lsid:marinespecies.org:taxname:157007,2,2659
2014.11.020,45.16526667,-66.243,20,channel,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,296,2659
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,8,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,18,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,4,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,8,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Terebellidae,urn:lsid:marinespecies.org:taxname:982,6,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,2,1942
2014.11.021,45.16661667,-66.24516667,21,subtidal,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,188,1942
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,6,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,8,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,2,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,7,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Maldanidae,urn:lsid:marinespecies.org:taxname:923,2,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,1,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,12,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,1,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Aricidea (Strelzovia) suecica,urn:lsid:marinespecies.org:taxname:734532,1,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,1,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,2,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,1,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,5,1129
2014.11.022,45.16413333,-66.24783333,22,subtidal,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,212,1129
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,3,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Maldanidae,urn:lsid:marinespecies.org:taxname:923,1,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,5,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,2,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Paraonis fulgens,urn:lsid:marinespecies.org:taxname:146932,2,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Eudorella,urn:lsid:marinespecies.org:taxname:110412,1,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,4,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,7,910
2014.11.023,45.16063333,-66.24581667,23,subtidal,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,158,910
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,58,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Maldanidae,urn:lsid:marinespecies.org:taxname:923,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,4,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,4,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,4,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,8,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Paraonidae,urn:lsid:marinespecies.org:taxname:903,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,8,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Pycnophyes,urn:lsid:marinespecies.org:taxname:101089,6,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Ennucula delphinodonta,urn:lsid:marinespecies.org:taxname:506605,4,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,6,4903
2014.11.024,45.15598333,-66.2475,24,subtidal,6,11,2014,Autumn,Nematoda,urn:lsid:marinespecies.org:taxname:799,312,4903
2014.11.025,45.15623333,-66.24236667,25,subtidal,6,11,2014,Autumn,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2,4839
